0,1455.219970703125
1,1399.4200439453125
2,1402.1099853515625
3,1403.449951171875
4,1441.469970703125
5,1457.5999755859375
6,1438.56005859375
7,1432.25
8,1449.6800537109375
9,1465.1500244140625
10,1455.1400146484375
11,1455.9000244140625
12,1445.5699462890625
13,1441.3599853515625
14,1401.530029296875
15,1410.030029296875
16,1404.0899658203125
17,1398.56005859375
18,1360.1600341796875
19,1394.4599609375
20,1409.280029296875
21,1409.1199951171875
22,1424.969970703125
23,1424.3699951171875
24,1424.239990234375
25,1441.719970703125
26,1411.7099609375
27,1416.8299560546875
28,1387.1199951171875
29,1389.93994140625
30,1402.050048828125
31,1387.6700439453125
32,1388.260009765625
33,1346.0899658203125
34,1352.1700439453125
35,1360.68994140625
36,1353.4300537109375
37,1333.3599853515625
38,1348.050048828125
39,1366.4200439453125
40,1379.18994140625
41,1381.760009765625
42,1409.1700439453125
43,1391.280029296875
44,1355.6199951171875
45,1366.699951171875
46,1401.68994140625
47,1395.0699462890625
48,1383.6199951171875
49,1359.1500244140625
50,1392.1400146484375
51,1458.469970703125
52,1464.469970703125
53,1456.6300048828125
54,1493.8699951171875
55,1500.6400146484375
56,1527.3499755859375
57,1527.4599609375
58,1523.8599853515625
59,1507.72998046875
60,1508.52001953125
61,1487.9200439453125
62,1498.5799560546875
63,1505.969970703125
64,1494.72998046875
65,1487.3699951171875
66,1501.3399658203125
67,1516.3499755859375
68,1504.4599609375
69,1500.5899658203125
70,1467.1700439453125
71,1440.510009765625
72,1356.56005859375
73,1401.43994140625
74,1441.6099853515625
75,1427.469970703125
76,1434.5400390625
77,1429.8599853515625
78,1477.43994140625
79,1460.989990234375
80,1464.9200439453125
81,1452.4300537109375
82,1468.25
83,1446.2900390625
84,1415.0999755859375
85,1409.5699462890625
86,1432.6300048828125
87,1424.1700439453125
88,1412.1400146484375
89,1383.050048828125
90,1407.81005859375
91,1420.9599609375
92,1452.3599853515625
93,1466.0400390625
94,1447.800048828125
95,1437.2099609375
96,1406.949951171875
97,1400.719970703125
98,1373.8599853515625
99,1399.050048828125
100,1381.52001953125
101,1378.02001953125
102,1422.449951171875
103,1420.5999755859375
104,1448.81005859375
105,1477.260009765625
106,1467.6300048828125
107,1457.8399658203125
108,1471.3599853515625
109,1461.6700439453125
110,1456.949951171875
111,1446.0
112,1469.43994140625
113,1470.5400390625
114,1478.72998046875
115,1464.4599609375
116,1486.0
117,1475.949951171875
118,1479.1300048828125
119,1452.1800537109375
120,1441.47998046875
121,1455.31005859375
122,1450.550048828125
123,1454.8199462890625
124,1442.3900146484375
125,1454.5999755859375
126,1469.5400390625
127,1446.22998046875
128,1456.6700439453125
129,1478.9000244140625
130,1475.6199951171875
131,1480.8800048828125
132,1492.9200439453125
133,1495.8399658203125
134,1509.97998046875
135,1510.489990234375
136,1493.739990234375
137,1481.9599609375
138,1495.5699462890625
139,1480.18994140625
140,1464.2900390625
141,1474.469970703125
142,1452.4200439453125
143,1449.6199951171875
144,1419.8900146484375
145,1430.8299560546875
146,1438.0999755859375
147,1438.699951171875
148,1452.56005859375
149,1462.9300537109375
150,1479.3199462890625
151,1482.800048828125
152,1472.8699951171875
153,1460.25
154,1471.8399658203125
155,1491.56005859375
156,1484.4300537109375
157,1479.8499755859375
158,1496.0699462890625
159,1491.719970703125
160,1499.47998046875
161,1498.1300048828125
162,1505.969970703125
163,1508.31005859375
164,1506.449951171875
165,1514.0899658203125
166,1509.8399658203125
167,1502.5899658203125
168,1517.6800537109375
169,1520.77001953125
170,1507.0799560546875
171,1492.25
172,1502.510009765625
173,1494.5
174,1489.260009765625
175,1481.989990234375
176,1484.9100341796875
177,1480.8699951171875
178,1465.81005859375
179,1444.510009765625
180,1459.9000244140625
181,1451.3399658203125
182,1449.050048828125
183,1448.719970703125
184,1439.030029296875
185,1427.2099609375
186,1426.5699462890625
187,1458.2900390625
188,1436.510009765625
189,1436.22998046875
190,1426.4599609375
191,1434.3199462890625
192,1436.280029296875
193,1408.989990234375
194,1402.030029296875
195,1387.02001953125
196,1364.5899658203125
197,1329.780029296875
198,1374.1700439453125
199,1374.6199951171875
200,1349.969970703125
201,1342.1300048828125
202,1388.760009765625
203,1396.9300537109375
204,1395.780029296875
205,1398.1300048828125
206,1364.9000244140625
207,1364.43994140625
208,1379.5799560546875
209,1398.6600341796875
210,1429.4000244140625
211,1421.219970703125
212,1428.3199462890625
213,1426.68994140625
214,1432.18994140625
215,1431.8699951171875
216,1409.280029296875
217,1400.1400146484375
218,1365.97998046875
219,1351.260009765625
220,1382.949951171875
221,1389.81005859375
222,1372.3199462890625
223,1367.719970703125
224,1342.6199951171875
225,1347.3499755859375
226,1322.3599853515625
227,1341.77001953125
228,1348.969970703125
229,1336.0899658203125
230,1341.9300537109375
231,1314.949951171875
232,1315.22998046875
233,1324.969970703125
234,1376.5400390625
235,1351.4599609375
236,1343.550048828125
237,1369.8900146484375
238,1380.199951171875
239,1371.1800537109375
240,1359.989990234375
241,1340.9300537109375
242,1312.1500244140625
243,1322.739990234375
244,1305.5999755859375
245,1264.739990234375
246,1274.8599853515625
247,1305.949951171875
248,1315.18994140625
249,1328.9200439453125
250,1334.219970703125
251,1320.280029296875
252,1283.27001953125
253,1347.56005859375
254,1333.3399658203125
255,1298.3499755859375
256,1295.8599853515625
257,1300.800048828125
258,1313.27001953125
259,1326.8199462890625
260,1318.550048828125
261,1326.6500244140625
262,1329.469970703125
263,1347.969970703125
264,1342.5400390625
265,1342.9000244140625
266,1360.4000244140625
267,1364.300048828125
268,1357.510009765625
269,1354.949951171875
270,1364.1700439453125
271,1373.72998046875
272,1366.010009765625
273,1373.469970703125
274,1349.469970703125
275,1354.31005859375
276,1352.260009765625
277,1340.8900146484375
278,1332.530029296875
279,1314.760009765625
280,1330.31005859375
281,1318.800048828125
282,1315.9200439453125
283,1326.6099853515625
284,1301.530029296875
285,1278.93994140625
286,1255.27001953125
287,1252.8199462890625
288,1245.8599853515625
289,1267.6500244140625
290,1257.93994140625
291,1239.93994140625
292,1241.22998046875
293,1234.1800537109375
294,1241.4100341796875
295,1253.800048828125
296,1261.8900146484375
297,1264.739990234375
298,1233.4200439453125
299,1180.1600341796875
300,1197.6600341796875
301,1166.7099609375
302,1173.56005859375
303,1150.530029296875
304,1170.81005859375
305,1142.6199951171875
306,1122.1400146484375
307,1117.5799560546875
308,1139.8299560546875
309,1152.68994140625
310,1182.1700439453125
